PCB_ID,Lot_ID,Line,Machine,Feeder_ID,Nozzle_ID,Component,Offset_X,Offset_Y,Offset_Angle,Solder_Height,Solder_Volume,Vacuum_Pressure,Placement_Force,Reflow_Peak_Temp,Tact_Time,Grade,Defect_Type,Is_Defective
PCB_000144,LOT_20260301,SMD_Line_A,Mounter_03,FD_17,NZ_05,CAP_3216,22.99,-0.92,0.043,97.52,99.18,-72.67,3.87,249.8,3.53,A,Normal,0
PCB_000145,LOT_20260301,SMD_Line_A,Mounter_01,FD_17,NZ_11,IC_QFP_48,2.55,15.52,0.348,126.86,96.43,-71.02,4.29,251.6,4.31,A,Normal,0
PCB_000146,LOT_20260301,SMD_Line_A,Mounter_02,FD_09,NZ_01,CHIP_0603,-23.37,-6.22,0.387,127.16,122.25,-74.29,2.55,244.3,4.28,B,Normal,0
PCB_000147,LOT_20260301,SMD_Line_B,Mounter_03,FD_20,NZ_08,CHIP_0603,17.58,-9.85,0.054,135.05,106.61,-69.3,3.12,244.6,3.8,A,Normal,0
PCB_000148,LOT_20260301,SMD_Line_B,Mounter_04,FD_20,NZ_12,CHIP_1005,1.45,20.6,0.72,137.5,103.45,-70.75,1.93,244.1,3.72,A,Normal,0
PCB_000149,LOT_20260301,SMD_Line_A,Mounter_04,FD_04,NZ_01,CHIP_0603,2.07,-7.3,0.167,139.89,77.88,-76.84,3.56,247.9,3.77,A,Normal,0
PCB_000150,LOT_20260301,SMD_Line_A,Mounter_04,FD_11,NZ_08,CHIP_1005,14.71,-5.84,0.547,150.63,87.62,-71.8,3.48,248.7,4.3,A,Normal,0
PCB_000151,LOT_20260301,SMD_Line_C,Mounter_04,FD_15,NZ_04,CHIP_0603,10.8,-4.94,-0.022,169.88,106.9,,3.24,249.7,4.46,A,Normal,0
PCB_000152,LOT_20260301,SMD_Line_A,Mounter_01,FD_25,NZ_03,CHIP_1005,0.93,-18.28,0.048,129.06,80.62,-75.87,3.45,244.5,4.25,A,Normal,0
PCB_000153,LOT_20260301,SMD_Line_A,Mounter_02,FD_13,NZ_04,IC_QFP_48,12.48,6.05,0.166,114.39,85.46,-76.85,3.83,239.8,4.05,A,Normal,0
PCB_000154,LOT_20260301,SMD_Line_B,Mounter_01,FD_27,NZ_02,IC_QFP_48,9.65,-2.59,0.499,151.9,79.13,,2.65,249.6,4.35,A,Normal,0
PCB_000155,LOT_20260301,SMD_Line_C,Mounter_01,FD_28,NZ_03,BGA_256,-11.91,-1.76,-0.181,120.96,96.51,-72.74,3.56,246.3,4.78,A,Normal,0
PCB_000156,LOT_20260301,SMD_Line_A,Mounter_02,FD_24,NZ_04,IC_QFP_48,-1.84,-4.54,0.682,129.71,113.43,-71.43,2.73,244.1,4.48,A,Normal,0
PCB_000157,LOT_20260301,SMD_Line_B,Mounter_03,FD_20,NZ_09,CHIP_0603,22.64,-14.8,0.435,113.45,90.48,-66.57,3.31,245.1,4.74,B,Normal,0
PCB_000158,LOT_20260301,SMD_Line_C,Mounter_03,FD_12,NZ_10,CAP_3216,-14.6,-1.64,0.339,149.97,89.08,-71.98,3.73,239.3,4.62,A,Normal,0
PCB_000159,LOT_20260301,SMD_Line_A,Mounter_01,FD_15,NZ_02,IC_QFP_48,19.98,7.58,0.506,113.49,,-72.36,3.6,247.3,3.87,A,Normal,0
PCB_000160,LOT_20260301,SMD_Line_B,Mounter_02,FD_06,NZ_03,CHIP_0603,11.09,12.9,0.652,151.02,96.93,-75.2,2.2,243.4,3.82,A,Normal,0
PCB_000161,LOT_20260301,SMD_Line_A,Mounter_04,FD_18,NZ_12,IC_QFP_48,-5.17,11.95,-0.423,159.79,,-71.33,2.9,244.2,3.32,A,Normal,0
PCB_000162,LOT_20260301,SMD_Line_B,Mounter_02,FD_22,NZ_12,CHIP_1005,-7.22,9.0,0.075,142.31,92.18,-74.13,3.02,244.3,4.32,A,Normal,0
PCB_000163,LOT_20260301,SMD_Line_B,Mounter_03,FD_17,NZ_04,CHIP_1005,-11.53,-13.5,-0.472,112.88,107.73,-67.17,3.5,249.5,3.79,A,Normal,0
PCB_000164,LOT_20260301,SMD_Line_B,Mounter_01,FD_21,NZ_03,IC_QFP_48,7.18,2.01,0.219,121.34,83.23,-73.93,3.93,240.4,4.7,A,Normal,0
PCB_000165,LOT_20260301,SMD_Line_A,Mounter_04,FD_24,NZ_03,CHIP_0603,8.32,15.23,0.326,124.27,112.61,-73.63,2.8,240.7,4.68,A,Normal,0
PCB_000166,LOT_20260301,SMD_Line_C,Mounter_03,FD_17,NZ_09,CAP_3216,-13.53,-16.58,0.125,123.73,107.53,-73.83,3.0,246.8,3.72,A,Normal,0
PCB_000167,LOT_20260301,SMD_Line_A,Mounter_04,FD_11,NZ_05,CHIP_1005,-11.75,0.45,0.259,118.53,89.9,-72.76,3.5,240.0,4.18,F,Tombstone,1
PCB_000168,LOT_20260301,SMD_Line_A,Mounter_02,FD_18,NZ_11,CHIP_1005,12.83,-5.76,-0.023,156.59,113.42,-70.4,3.23,243.4,4.68,A,Normal,0
PCB_000169,LOT_20260301,SMD_Line_A,Mounter_02,FD_03,NZ_09,CHIP_1005,14.78,14.24,0.877,138.66,86.31,-70.17,1.4,241.6,3.77,F,Tombstone,1
PCB_000170,LOT_20260301,SMD_Line_B,Mounter_03,FD_23,NZ_06,CHIP_1005,4.51,-17.11,0.207,114.48,101.18,-68.88,3.75,246.2,4.47,A,Normal,0
PCB_000171,LOT_20260301,SMD_Line_B,Mounter_03,FD_28,NZ_10,IC_QFP_48,-3.81,-21.3,0.105,132.74,,-77.02,3.22,244.3,4.38,A,Normal,0
PCB_000172,LOT_20260301,SMD_Line_A,Mounter_04,FD_24,NZ_08,CHIP_0603,-11.78,18.86,0.24,115.03,97.31,-72.16,3.0,240.6,3.7,A,Normal,0
PCB_000173,LOT_20260301,SMD_Line_B,Mounter_04,FD_04,NZ_01,CHIP_1005,-5.6,-21.11,-0.249,114.82,88.17,-70.33,3.8,239.5,3.94,A,Normal,0
PCB_000174,LOT_20260301,SMD_Line_A,Mounter_02,FD_13,NZ_08,CHIP_0603,3.04,-21.92,-0.928,120.58,86.94,-70.72,2.25,245.7,4.0,B,Normal,0
PCB_000175,LOT_20260301,SMD_Line_B,Mounter_01,FD_24,NZ_01,IC_QFP_48,-3.48,-5.43,-0.26,151.11,97.5,-64.67,3.01,246.5,4.35,A,Normal,0
PCB_000176,LOT_20260301,SMD_Line_A,Mounter_04,FD_01,NZ_09,IC_QFP_48,-12.87,3.45,-0.254,134.78,98.04,-72.63,3.81,245.9,4.54,A,Normal,0
PCB_000177,LOT_20260301,SMD_Line_B,Mounter_02,FD_19,NZ_03,BGA_256,-0.22,-2.12,0.305,145.76,108.4,-77.43,2.73,244.5,4.05,A,Normal,0
PCB_000178,LOT_20260301,SMD_Line_A,Mounter_01,FD_30,NZ_09,IC_QFP_48,-1.83,-28.55,-0.093,138.2,104.16,-67.24,3.3,246.7,4.67,A,Normal,0
PCB_000179,LOT_20260301,SMD_Line_C,Mounter_03,FD_20,NZ_08,CHIP_0603,19.36,-0.27,-0.728,116.96,79.75,-69.97,2.8,246.4,4.55,B,Normal,0
PCB_000180,LOT_20260301,SMD_Line_A,Mounter_03,FD_05,NZ_07,CHIP_0603,-9.97,13.01,0.142,136.62,108.07,-69.39,3.84,241.1,5.27,A,Normal,0
PCB_000181,LOT_20260301,SMD_Line_A,Mounter_04,FD_13,NZ_12,CHIP_1005,-1.52,-12.32,-0.55,138.61,106.46,-70.45,3.99,246.7,3.89,A,Normal,0
PCB_000182,LOT_20260301,SMD_Line_A,Mounter_01,FD_16,NZ_01,CHIP_0603,-10.78,5.64,0.395,134.21,115.1,-67.17,3.8,245.5,4.47,A,Normal,0
PCB_000183,LOT_20260301,SMD_Line_C,Mounter_02,FD_16,NZ_07,CHIP_1005,-2.76,11.61,0.536,130.64,71.6,-74.38,4.06,249.9,3.78,B,Normal,0
PCB_000184,LOT_20260301,SMD_Line_C,Mounter_04,FD_11,NZ_02,BGA_256,-4.52,-4.58,0.609,118.93,,-73.02,3.09,244.8,4.42,A,Normal,0
PCB_000185,LOT_20260301,SMD_Line_A,Mounter_02,FD_09,NZ_02,IC_QFP_48,5.01,-14.61,-0.308,143.26,114.3,-78.12,2.89,248.4,3.33,A,Normal,0
PCB_000186,LOT_20260301,SMD_Line_B,Mounter_01,FD_18,NZ_09,CHIP_0603,-6.83,-25.54,0.001,115.95,97.41,-65.4,2.99,245.3,4.28,A,Normal,0
PCB_000187,LOT_20260301,SMD_Line_C,Mounter_04,FD_15,NZ_09,CHIP_1005,4.69,4.01,0.127,133.0,,-66.91,2.56,244.3,4.89,A,Normal,0
PCB_000188,LOT_20260301,SMD_Line_B,Mounter_01,FD_13,NZ_12,CHIP_0603,11.9,2.89,-0.549,123.0,104.04,-69.72,2.32,242.2,5.11,A,Normal,0
PCB_000189,LOT_20260301,SMD_Line_B,Mounter_01,FD_07,NZ_01,CHIP_0603,-6.96,5.39,-0.03,126.18,86.47,-72.45,4.15,242.2,4.07,A,Normal,0
PCB_000190,LOT_20260301,SMD_Line_A,Mounter_01,FD_03,NZ_11,CHIP_1005,-4.47,-4.58,0.041,138.03,105.94,-73.09,3.38,241.6,3.77,A,Normal,0
PCB_000191,LOT_20260301,SMD_Line_A,Mounter_02,FD_12,NZ_07,IC_QFP_48,-14.54,-7.84,0.171,125.66,102.03,-70.01,4.08,246.7,4.6,A,Normal,0
PCB_000192,LOT_20260301,SMD_Line_C,Mounter_03,FD_26,NZ_05,BGA_256,1.84,-22.43,0.349,128.94,106.88,-75.1,2.67,246.6,3.82,A,Normal,0
PCB_000193,LOT_20260301,SMD_Line_C,Mounter_04,FD_18,NZ_06,CHIP_1005,2.58,9.68,-0.1,113.64,123.27,-70.76,3.91,242.2,3.67,F,Tombstone,1
PCB_000194,LOT_20260301,SMD_Line_B,Mounter_02,FD_09,NZ_12,CHIP_0603,-15.13,-19.01,0.081,148.51,,-69.95,3.35,245.0,4.16,F,Tombstone,1
PCB_000195,LOT_20260301,SMD_Line_A,Mounter_01,FD_03,NZ_01,CHIP_0603,6.68,-5.65,-0.705,140.28,,-76.36,3.18,247.9,3.77,A,Normal,0
PCB_000196,LOT_20260301,SMD_Line_A,Mounter_02,FD_24,NZ_06,CHIP_1005,-6.01,9.79,0.528,147.31,121.46,-80.9,2.96,246.0,4.07,B,Normal,0
PCB_000197,LOT_20260301,SMD_Line_B,Mounter_01,FD_01,NZ_11,CHIP_1005,-14.42,-8.89,0.419,118.67,92.68,-68.64,2.94,252.2,4.89,A,Normal,0
PCB_000198,LOT_20260301,SMD_Line_C,Mounter_01,FD_21,NZ_01,CHIP_1005,3.12,-11.95,-0.029,133.83,102.46,-73.2,3.06,243.5,5.22,A,Normal,0
PCB_000199,LOT_20260301,SMD_Line_C,Mounter_01,FD_21,NZ_12,BGA_256,0.24,10.33,0.872,136.42,,-72.26,3.43,245.6,3.96,A,Normal,0
PCB_000200,LOT_20260301,SMD_Line_C,Mounter_01,FD_22,NZ_04,CHIP_0603,5.87,0.57,-0.621,128.96,77.82,-72.73,2.97,246.1,4.52,B,Normal,0
PCB_000201,LOT_20260301,SMD_Line_B,Mounter_02,FD_07,NZ_02,CAP_3216,-9.89,-6.05,-0.178,142.14,89.65,-68.27,3.3,247.3,3.76,A,Normal,0
PCB_000202,LOT_20260301,SMD_Line_A,Mounter_01,FD_19,NZ_02,CAP_3216,-9.21,2.48,0.221,113.47,101.47,-67.53,3.69,246.0,4.1,A,Normal,0
PCB_000203,LOT_20260301,SMD_Line_A,Mounter_02,FD_12,NZ_01,CHIP_0603,2.17,-1.22,-0.54,125.71,107.16,-71.86,3.95,247.5,4.61,A,Normal,0
PCB_000204,LOT_20260301,SMD_Line_C,Mounter_02,FD_30,NZ_07,CHIP_0603,-13.21,-24.64,0.536,129.99,110.8,-73.84,2.91,245.0,3.96,B,Normal,0
PCB_000205,LOT_20260301,SMD_Line_B,Mounter_03,FD_14,NZ_11,CHIP_1005,15.49,-12.44,-0.204,148.53,97.96,-73.78,3.86,240.9,3.48,A,Normal,0
PCB_000206,LOT_20260301,SMD_Line_A,Mounter_02,FD_13,NZ_02,IC_QFP_48,23.15,13.57,-0.062,143.38,120.64,-70.75,3.44,247.2,3.49,B,Normal,0
PCB_000207,LOT_20260301,SMD_Line_A,Mounter_03,FD_05,NZ_07,CHIP_1005,-29.26,-9.32,0.487,111.49,114.58,-73.7,3.26,253.2,4.9,B,Normal,0
PCB_000208,LOT_20260301,SMD_Line_B,Mounter_03,FD_12,NZ_02,CHIP_0603,12.02,-7.28,-0.133,116.76,89.37,-75.95,3.33,243.6,4.66,A,Normal,0
PCB_000209,LOT_20260301,SMD_Line_A,Mounter_03,FD_08,NZ_07,CHIP_1005,-13.06,4.51,-0.658,136.03,99.82,-73.84,3.05,244.0,4.85,A,Normal,0
PCB_000210,LOT_20260301,SMD_Line_A,Mounter_02,FD_06,NZ_04,CHIP_1005,7.02,5.84,-0.254,129.76,101.06,-76.93,3.21,249.5,4.01,A,Normal,0
PCB_000211,LOT_20260301,SMD_Line_B,Mounter_03,FD_18,NZ_09,CHIP_0603,-5.57,11.89,-0.6,158.86,122.47,-68.01,2.91,248.1,4.51,B,Normal,0
PCB_000212,LOT_20260301,SMD_Line_B,Mounter_04,FD_07,NZ_01,IC_QFP_48,6.71,-1.01,-0.482,135.55,121.02,-70.3,2.2,246.2,4.28,A,Normal,0
PCB_000213,LOT_20260301,SMD_Line_B,Mounter_01,FD_19,NZ_03,IC_QFP_48,-4.67,9.77,-0.294,127.42,82.08,-66.45,4.25,250.7,5.4,A,Normal,0
PCB_000214,LOT_20260301,SMD_Line_A,Mounter_02,FD_15,NZ_05,CHIP_0603,-0.67,-4.83,-0.058,128.1,120.23,-74.39,2.72,248.7,5.16,F,Tombstone,1
PCB_000215,LOT_20260301,SMD_Line_B,Mounter_01,FD_10,NZ_07,CHIP_1005,-22.76,12.36,0.636,130.09,97.78,-67.93,2.89,246.5,3.25,B,Normal,0
PCB_000216,LOT_20260301,SMD_Line_A,Mounter_02,FD_09,NZ_07,CHIP_1005,32.62,19.78,-0.458,88.66,94.57,-85.23,2.23,246.0,4.57,B,Normal,0
PCB_000217,LOT_20260301,SMD_Line_A,Mounter_03,FD_20,NZ_06,CHIP_1005,-15.17,-18.86,0.279,155.48,,-70.01,3.85,237.7,4.23,A,Normal,0
PCB_000218,LOT_20260301,SMD_Line_B,Mounter_04,FD_16,NZ_05,CHIP_1005,-4.68,27.79,-0.271,137.33,103.92,-70.26,2.78,247.5,4.16,A,Normal,0
PCB_000219,LOT_20260301,SMD_Line_B,Mounter_03,FD_27,NZ_12,CHIP_1005,12.2,21.94,-0.244,120.63,88.66,-71.87,3.47,242.2,4.44,F,Tombstone,1
PCB_000220,LOT_20260301,SMD_Line_C,Mounter_02,FD_20,NZ_05,CHIP_0603,26.18,12.13,0.33,134.08,101.94,-66.68,3.3,245.9,4.77,B,Normal,0
PCB_000221,LOT_20260301,SMD_Line_B,Mounter_03,FD_04,NZ_04,CHIP_1005,21.71,-0.45,-1.113,139.11,101.05,-77.36,3.05,245.9,4.84,B,Normal,0
PCB_000222,LOT_20260301,SMD_Line_B,Mounter_04,FD_10,NZ_09,CHIP_0603,-26.33,-27.08,-0.289,108.07,87.16,-75.13,2.87,243.4,3.51,B,Normal,0
PCB_000223,LOT_20260301,SMD_Line_A,Mounter_01,FD_10,NZ_08,CHIP_0603,11.47,5.06,0.37,127.33,119.04,-76.06,2.83,240.6,4.04,A,Normal,0
PCB_000224,LOT_20260301,SMD_Line_A,Mounter_01,FD_08,NZ_12,CHIP_0603,4.78,-5.56,0.449,111.9,,-67.08,3.69,242.3,4.41,A,Normal,0
PCB_000225,LOT_20260301,SMD_Line_A,Mounter_03,FD_01,NZ_09,CHIP_0603,9.14,21.54,-0.015,117.23,,-73.15,4.22,245.8,4.16,A,Normal,0
PCB_000226,LOT_20260301,SMD_Line_A,Mounter_02,FD_03,NZ_07,CHIP_0603,-9.13,23.53,-0.088,134.63,133.59,-76.62,3.69,239.0,3.59,C,Normal,0
PCB_000227,LOT_20260301,SMD_Line_C,Mounter_02,FD_24,NZ_11,CHIP_0603,7.26,-1.72,-0.727,134.44,83.92,-72.32,4.21,243.9,4.5,A,Normal,0
PCB_000228,LOT_20260301,SMD_Line_A,Mounter_01,FD_12,NZ_11,IC_QFP_48,9.37,10.58,-0.507,119.19,119.79,-80.05,3.8,255.9,4.2,F,Tombstone,1
PCB_000229,LOT_20260301,SMD_Line_C,Mounter_04,FD_07,NZ_05,CHIP_0603,3.88,-34.68,0.443,141.38,103.81,-68.71,3.15,248.1,3.84,B,Normal,0
PCB_000230,LOT_20260301,SMD_Line_B,Mounter_03,FD_22,NZ_11,CHIP_1005,15.79,-16.16,0.655,142.45,110.01,-76.15,2.83,246.6,3.88,B,Normal,0
PCB_000231,LOT_20260301,SMD_Line_C,Mounter_03,FD_23,NZ_10,CHIP_1005,-5.21,-9.68,-0.054,129.03,100.87,-69.1,4.09,240.6,4.31,A,Normal,0
PCB_000232,LOT_20260301,SMD_Line_B,Mounter_01,FD_01,NZ_02,CHIP_0603,7.98,-9.54,-0.189,116.46,,-71.38,2.82,248.8,4.4,A,Normal,0
PCB_000233,LOT_20260301,SMD_Line_B,Mounter_02,FD_24,NZ_04,BGA_256,-6.21,-3.5,0.21,113.76,85.39,-69.53,3.04,248.6,4.71,A,Normal,0
PCB_000234,LOT_20260301,SMD_Line_B,Mounter_03,FD_20,NZ_06,CHIP_1005,3.91,2.16,-0.119,127.56,85.36,-71.44,3.04,244.7,3.92,A,Normal,0
PCB_000235,LOT_20260301,SMD_Line_A,Mounter_02,FD_01,NZ_08,CHIP_1005,-6.27,-2.76,0.013,109.76,85.29,-69.7,3.35,241.0,4.78,A,Normal,0
PCB_000236,LOT_20260301,SMD_Line_B,Mounter_02,FD_04,NZ_11,CHIP_1005,2.07,18.44,-0.035,147.3,116.53,-74.55,4.85,241.0,4.4,A,Normal,0
PCB_000237,LOT_20260301,SMD_Line_A,Mounter_01,FD_18,NZ_05,CHIP_0603,13.0,3.57,-0.259,122.35,104.23,-68.55,2.41,248.2,4.78,A,Normal,0
PCB_000238,LOT_20260301,SMD_Line_A,Mounter_02,FD_05,NZ_09,IC_QFP_48,1.64,3.99,0.154,85.1,94.89,-73.22,3.06,245.8,4.0,A,Normal,0
PCB_000239,LOT_20260301,SMD_Line_B,Mounter_04,FD_01,NZ_04,CHIP_0603,-14.71,3.66,-0.262,99.34,100.02,-72.7,2.29,248.1,3.6,A,Normal,0
PCB_000240,LOT_20260301,SMD_Line_A,Mounter_04,FD_01,NZ_06,CHIP_0603,-5.69,-3.77,-0.035,132.83,124.39,-71.41,3.35,244.5,3.97,B,Normal,0
PCB_000241,LOT_20260301,SMD_Line_C,Mounter_01,FD_05,NZ_04,IC_QFP_48,11.14,4.66,-0.801,106.4,,-72.99,3.38,240.3,5.39,A,Normal,0
PCB_000242,LOT_20260301,SMD_Line_C,Mounter_03,FD_18,NZ_06,CHIP_0603,5.75,10.31,0.018,140.49,103.69,-65.93,3.24,243.5,5.25,A,Normal,0
PCB_000243,LOT_20260301,SMD_Line_C,Mounter_02,FD_09,NZ_10,CHIP_0603,8.03,-13.08,0.152,129.48,88.32,-73.57,3.7,243.7,3.7,A,Normal,0
PCB_000244,LOT_20260301,SMD_Line_A,Mounter_04,FD_10,NZ_03,CHIP_1005,-21.83,-20.86,0.043,142.63,93.15,-73.43,2.81,246.3,4.1,B,Normal,0
PCB_000245,LOT_20260301,SMD_Line_A,Mounter_01,FD_07,NZ_11,CHIP_0603,-13.76,13.34,0.094,129.55,100.6,-70.94,2.67,250.9,3.91,A,Normal,0
PCB_000246,LOT_20260301,SMD_Line_C,Mounter_01,FD_15,NZ_08,IC_QFP_48,20.07,2.85,0.02,114.54,107.36,-76.29,2.85,248.9,4.8,A,Normal,0
PCB_000247,LOT_20260301,SMD_Line_B,Mounter_02,FD_14,NZ_04,IC_QFP_48,19.56,4.28,0.354,118.09,111.04,-73.78,3.24,248.0,4.44,A,Normal,0
PCB_000248,LOT_20260301,SMD_Line_C,Mounter_01,FD_04,NZ_07,CHIP_0603,7.42,-14.73,0.049,148.42,126.66,-67.95,1.66,249.0,3.99,B,Normal,0
PCB_000249,LOT_20260301,SMD_Line_C,Mounter_03,FD_14,NZ_10,CHIP_1005,13.46,-4.9,-0.998,134.93,130.88,-70.55,2.96,248.1,5.06,C,Normal,0
PCB_000250,LOT_20260301,SMD_Line_C,Mounter_02,FD_07,NZ_08,CAP_3216,-22.17,-0.6,-0.675,107.75,83.47,-74.29,3.21,247.5,4.55,B,Normal,0
PCB_000251,LOT_20260301,SMD_Line_A,Mounter_03,FD_08,NZ_09,CHIP_0603,6.55,-15.65,0.481,151.63,105.89,-68.16,4.85,247.5,3.67,A,Normal,0
PCB_000252,LOT_20260301,SMD_Line_A,Mounter_04,FD_24,NZ_02,CHIP_0603,-28.55,1.53,-0.74,139.02,99.04,-72.41,3.49,240.9,4.77,B,Normal,0
PCB_000253,LOT_20260301,SMD_Line_C,Mounter_04,FD_08,NZ_03,CHIP_1005,16.04,6.54,-0.211,133.21,108.51,-73.89,2.84,247.0,5.15,A,Normal,0
PCB_000254,LOT_20260301,SMD_Line_A,Mounter_04,FD_28,NZ_09,CHIP_1005,12.17,1.45,0.026,130.0,98.55,-65.76,4.44,248.8,3.97,A,Normal,0
PCB_000255,LOT_20260301,SMD_Line_A,Mounter_04,FD_05,NZ_07,CHIP_0603,-11.41,6.75,-0.416,113.33,121.54,-75.68,3.29,244.9,4.3,B,Normal,0
PCB_000256,LOT_20260301,SMD_Line_B,Mounter_01,FD_23,NZ_07,CHIP_0603,-2.86,18.87,-0.518,157.39,126.35,-66.89,3.16,248.1,4.51,B,Normal,0
PCB_000257,LOT_20260301,SMD_Line_C,Mounter_03,FD_11,NZ_04,IC_QFP_48,12.45,17.27,-0.159,124.07,90.27,-66.66,3.72,243.0,3.39,A,Normal,0
PCB_000258,LOT_20260301,SMD_Line_B,Mounter_01,FD_23,NZ_01,CHIP_0603,-5.83,-11.83,0.542,117.0,98.35,-70.86,4.24,256.0,4.21,A,Normal,0
PCB_000259,LOT_20260301,SMD_Line_B,Mounter_01,FD_02,NZ_12,CAP_3216,-15.77,-16.23,0.638,125.53,94.74,,4.32,241.9,3.83,A,Normal,0
PCB_000260,LOT_20260301,SMD_Line_A,Mounter_04,FD_15,NZ_08,CHIP_0603,27.07,-9.82,-0.011,164.18,93.35,-71.39,3.46,237.7,4.69,A,Normal,0
PCB_000261,LOT_20260301,SMD_Line_B,Mounter_03,FD_19,NZ_10,CHIP_1005,12.62,0.33,-0.372,105.97,102.61,-74.13,2.75,249.1,3.44,A,Normal,0
PCB_000262,LOT_20260301,SMD_Line_C,Mounter_02,FD_27,NZ_09,CHIP_0603,6.76,-8.73,-0.297,111.94,85.31,-71.52,2.81,239.6,4.55,A,Normal,0
PCB_000263,LOT_20260301,SMD_Line_A,Mounter_02,FD_18,NZ_11,CHIP_1005,4.43,18.65,-0.029,133.2,104.27,-67.09,2.61,246.2,3.78,A,Normal,0
PCB_000264,LOT_20260301,SMD_Line_B,Mounter_02,FD_15,NZ_04,CHIP_1005,7.63,-6.98,-0.339,105.66,90.89,-80.04,2.52,241.7,3.94,A,Normal,0
PCB_000265,LOT_20260301,SMD_Line_C,Mounter_03,FD_19,NZ_01,CHIP_0603,-1.48,-6.17,0.074,146.96,122.1,-73.1,2.77,246.5,4.3,A,Normal,0
PCB_000266,LOT_20260301,SMD_Line_B,Mounter_04,FD_25,NZ_09,CHIP_1005,-2.2,11.72,0.216,127.44,114.59,-79.16,2.58,241.5,3.71,A,Normal,0
PCB_000267,LOT_20260301,SMD_Line_B,Mounter_04,FD_07,NZ_05,CHIP_0603,0.95,-0.2,0.106,159.98,106.63,-75.5,4.4,238.6,4.01,A,Normal,0
PCB_000268,LOT_20260301,SMD_Line_B,Mounter_03,FD_04,NZ_06,BGA_256,12.24,-8.21,-0.656,142.8,96.71,-69.89,2.79,247.5,3.57,A,Normal,0
PCB_000269,LOT_20260301,SMD_Line_A,Mounter_04,FD_14,NZ_02,CAP_3216,-1.45,-6.89,-0.493,107.1,98.82,-69.34,2.79,250.3,4.28,A,Normal,0
PCB_000270,LOT_20260301,SMD_Line_A,Mounter_03,FD_08,NZ_05,BGA_256,4.2,-19.23,-0.545,134.16,110.74,-71.42,3.05,243.6,4.15,A,Normal,0
PCB_000271,LOT_20260301,SMD_Line_C,Mounter_03,FD_29,NZ_01,BGA_256,3.88,-5.6,0.31,151.13,107.75,-82.25,3.13,250.0,4.58,A,Normal,0
PCB_000272,LOT_20260301,SMD_Line_C,Mounter_02,FD_23,NZ_03,CHIP_1005,-0.92,-16.8,-0.419,147.46,112.65,-75.85,4.35,252.4,4.45,A,Normal,0
PCB_000273,LOT_20260301,SMD_Line_C,Mounter_02,FD_10,NZ_01,CHIP_0603,-4.09,-15.19,0.484,154.47,96.26,-71.36,3.7,243.8,3.95,A,Normal,0
PCB_000274,LOT_20260301,SMD_Line_C,Mounter_01,FD_13,NZ_01,CHIP_0603,-0.2,6.82,-1.139,117.62,113.14,-70.34,2.76,248.5,3.43,B,Normal,0
PCB_000275,LOT_20260301,SMD_Line_B,Mounter_03,FD_06,NZ_09,BGA_256,21.31,8.71,1.063,137.92,125.16,-76.23,2.4,244.8,3.86,C,Normal,0
PCB_000276,LOT_20260301,SMD_Line_B,Mounter_02,FD_04,NZ_06,CHIP_0603,4.26,29.98,-0.569,134.33,113.35,-68.58,3.34,241.3,4.01,F,Tombstone,1
PCB_000277,LOT_20260301,SMD_Line_C,Mounter_02,FD_05,NZ_08,CHIP_0603,26.16,16.29,-0.373,148.25,103.9,-82.49,2.85,252.7,3.83,B,Normal,0
PCB_000278,LOT_20260301,SMD_Line_B,Mounter_02,FD_10,NZ_05,CHIP_1005,7.37,12.39,0.853,131.95,101.55,-69.98,3.41,240.4,4.61,A,Normal,0
PCB_000279,LOT_20260301,SMD_Line_B,Mounter_04,FD_24,NZ_12,CHIP_0603,-19.29,-5.55,0.418,134.59,,-75.99,3.16,241.9,4.05,A,Normal,0
PCB_000280,LOT_20260301,SMD_Line_C,Mounter_02,FD_13,NZ_12,CHIP_1005,1.09,1.78,0.593,115.09,109.22,-73.21,2.83,247.4,4.61,A,Normal,0
PCB_000281,LOT_20260301,SMD_Line_C,Mounter_04,FD_19,NZ_12,IC_QFP_48,-11.74,17.08,0.084,127.58,75.4,-64.67,2.07,244.5,4.15,F,Tombstone,1
PCB_000282,LOT_20260301,SMD_Line_A,Mounter_02,FD_11,NZ_09,CAP_3216,19.52,-1.7,0.405,137.38,100.23,-64.14,1.9,250.5,4.16,A,Normal,0
PCB_000283,LOT_20260301,SMD_Line_A,Mounter_04,FD_28,NZ_12,CHIP_0603,-12.91,11.3,0.042,126.53,102.28,-70.12,3.03,247.6,3.76,A,Normal,0
PCB_000284,LOT_20260301,SMD_Line_A,Mounter_04,FD_19,NZ_04,CHIP_0603,0.4,7.61,-0.117,139.07,91.95,-73.78,3.86,244.2,3.88,A,Normal,0
PCB_000285,LOT_20260301,SMD_Line_B,Mounter_02,FD_05,NZ_10,IC_QFP_48,-19.86,15.95,-0.293,159.39,87.74,-70.14,2.96,248.2,3.9,B,Normal,0
PCB_000286,LOT_20260301,SMD_Line_A,Mounter_03,FD_25,NZ_08,CHIP_0603,4.31,11.7,0.875,119.3,100.66,,3.64,246.9,4.1,A,Normal,0
PCB_000287,LOT_20260301,SMD_Line_B,Mounter_01,FD_05,NZ_06,CHIP_1005,4.75,-11.9,0.55,118.68,96.7,-72.24,2.85,245.2,3.89,A,Normal,0
